id,placeId,locationType,nameFr,nameEn,descriptionFr,descriptionEn,containedInPlaceStatus,streetAddress,addressLocality,addressRegion,postalCode,addressCountry,lastModification
VILLE-10060,10060,AdministrativeArea,Saint-Valérien,Saint-Valérien,Municipalité de Saint-Valérien,Municipality of Saint-Valérien,FALSE,"""""",Saint-Valérien,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-10070,10070,AdministrativeArea,Saint-Fabien,Saint-Fabien,Municipalité de Saint-Fabien,Municipality of Saint-Fabien,FALSE,"""""",Saint-Fabien,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-10075,10075,AdministrativeArea,Saint-Eugène-de-Ladrière,Saint-Eugène-de-Ladrière,Municipalité de Saint-Eugène-de-Ladrière,Municipality of Saint-Eugène-de-Ladrière,FALSE,"""""",Saint-Eugène-de-Ladrière,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-10902,10902,AdministrativeArea,Lac-Huron,Lac-Huron,Lac-Huron,Lac-Huron,FALSE,"""""",Lac-Huron,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-11005,11005,AdministrativeArea,Saint-Clément,Saint-Clément,Municipalité de Saint-Clément,Municipality of Saint-Clément,FALSE,"""""",Saint-Clément,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-11010,11010,AdministrativeArea,Saint-Jean-de-Dieu,Saint-Jean-de-Dieu,Municipalité de Saint-Jean-de-Dieu,Municipality of Saint-Jean-de-Dieu,FALSE,"""""",Saint-Jean-de-Dieu,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-11015,11015,AdministrativeArea,Sainte-Rita,Sainte-Rita,Municipalité de Sainte-Rita,Municipality of Sainte-Rita,FALSE,"""""",Sainte-Rita,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-11025,11025,AdministrativeArea,Saint-Médard,Saint-Médard,Municipalité de Saint-Médard,Municipality of Saint-Médard,FALSE,"""""",Saint-Médard,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-11030,11030,AdministrativeArea,Sainte-Françoise,Sainte-Françoise,Municipalité de Sainte-Françoise,Municipality of Sainte-Françoise,FALSE,"""""",Sainte-Françoise,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-11035,11035,AdministrativeArea,Saint-Éloi,Saint-Éloi,Municipalité de Saint-Éloi,Municipality of Saint-Éloi,FALSE,"""""",Saint-Éloi,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-11040,11040,AdministrativeArea,Trois-Pistoles,Trois-Pistoles,Ville de Trois-Pistoles,Town of Trois-Pistoles,FALSE,"""""",Trois-Pistoles,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-11045,11045,AdministrativeArea,Notre-Dame-des-Neiges,Notre-Dame-des-Neiges,Municipalité de Notre-Dame-des-Neiges,Municipality of Notre-Dame-des-Neiges,FALSE,"""""",Notre-Dame-des-Neiges,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-11050,11050,AdministrativeArea,Saint-Mathieu-de-Rioux,Saint-Mathieu-de-Rioux,Municipalité de Saint-Mathieu-de-Rioux,Municipality of Saint-Mathieu-de-Rioux,FALSE,"""""",Saint-Mathieu-de-Rioux,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-11055,11055,AdministrativeArea,Saint-Simon-de-Rimouski,Saint-Simon-de-Rimouski,Municipalité de Saint-Simon-de-Rimouski,Municipality of Saint-Simon-de-Rimouski,FALSE,"""""",Saint-Simon-de-Rimouski,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-11902,11902,AdministrativeArea,Lac-Boisbouscache,Lac-Boisbouscache,Lac-Boisbouscache,Lac-Boisbouscache,FALSE,"""""",Lac-Boisbouscache,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-12005,12005,AdministrativeArea,Saint-Cyprien,Saint-Cyprien,Municipalité de Saint-Cyprien,Municipality of Saint-Cyprien,FALSE,"""""",Saint-Cyprien,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-12010,12010,AdministrativeArea,Saint-Hubert-de-Rivière-du-Loup,Saint-Hubert-de-Rivière-du-Loup,Municipalité de Saint-Hubert-de-Rivière-du-Loup,Municipality of Saint-Hubert-de-Rivière-du-Loup,FALSE,"""""",Saint-Hubert-de-Rivière-du-Loup,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-12015,12015,AdministrativeArea,Saint-Antonin,Saint-Antonin,Ville de Saint-Antonin,Town of Saint-Antonin,FALSE,"""""",Saint-Antonin,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-12020,12020,AdministrativeArea,Saint-Modeste,Saint-Modeste,Municipalité de Saint-Modeste,Municipality of Saint-Modeste,FALSE,"""""",Saint-Modeste,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-12025,12025,AdministrativeArea,Saint-François-Xavier-de-Viger,Saint-François-Xavier-de-Viger,Municipalité de Saint-François-Xavier-de-Viger,Municipality of Saint-François-Xavier-de-Viger,FALSE,"""""",Saint-François-Xavier-de-Viger,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-12030,12030,AdministrativeArea,Saint-Épiphane,Saint-Épiphane,Municipalité de Saint-Épiphane,Municipality of Saint-Épiphane,FALSE,"""""",Saint-Épiphane,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-12035,12035,AdministrativeArea,Saint-Paul-de-la-Croix,Saint-Paul-de-la-Croix,Municipalité de Saint-Paul-de-la-Croix,Municipality of Saint-Paul-de-la-Croix,FALSE,"""""",Saint-Paul-de-la-Croix,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-12043,12043,AdministrativeArea,L'Isle-Verte,L'Isle-Verte,Municipalité de L'Isle-Verte,Municipality of L'Isle-Verte,FALSE,"""""",L'Isle-Verte,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-12045,12045,AdministrativeArea,Notre-Dame-des-Sept-Douleurs,Notre-Dame-des-Sept-Douleurs,Municipalité de Notre-Dame-des-Sept-Douleurs,Municipality of Notre-Dame-des-Sept-Douleurs,FALSE,"""""",Notre-Dame-des-Sept-Douleurs,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-12057,12057,AdministrativeArea,Cacouna,Cacouna,Municipalité de Cacouna,Municipality of Cacouna,FALSE,"""""",Cacouna,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-12065,12065,AdministrativeArea,Saint-Arsène,Saint-Arsène,Municipalité de Saint-Arsène,Municipality of Saint-Arsène,FALSE,"""""",Saint-Arsène,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-12072,12072,AdministrativeArea,Rivière-du-Loup,Rivière-du-Loup,Ville de Rivière-du-Loup,Town of Rivière-du-Loup,FALSE,"""""",Rivière-du-Loup,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-12080,12080,AdministrativeArea,Notre-Dame-du-Portage,Notre-Dame-du-Portage,Municipalité de Notre-Dame-du-Portage,Municipality of Notre-Dame-du-Portage,FALSE,"""""",Notre-Dame-du-Portage,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-12802,12802,AdministrativeArea,Kataskomiq,Kataskomiq,Territoire autochtone de Kataskomiq,Aboriginal territory of Kataskomiq,FALSE,"""""",Kataskomiq,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-12804,12804,AdministrativeArea,Cacouna,Cacouna,Territoire autochtone de Cacouna,Aboriginal territory of Cacouna,FALSE,"""""",Cacouna,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13005,13005,AdministrativeArea,Dégelis,Dégelis,Ville de Dégelis,Town of Dégelis,FALSE,"""""",Dégelis,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13010,13010,AdministrativeArea,Saint-Jean-de-la-Lande,Saint-Jean-de-la-Lande,Municipalité de Saint-Jean-de-la-Lande,Municipality of Saint-Jean-de-la-Lande,FALSE,"""""",Saint-Jean-de-la-Lande,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13015,13015,AdministrativeArea,Packington,Packington,Municipalité de Packington,Municipality of Packington,FALSE,"""""",Packington,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13020,13020,AdministrativeArea,Saint-Marc-du-Lac-Long,Saint-Marc-du-Lac-Long,Municipalité de Saint-Marc-du-Lac-Long,Municipality of Saint-Marc-du-Lac-Long,FALSE,"""""",Saint-Marc-du-Lac-Long,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13025,13025,AdministrativeArea,Rivière-Bleue,Rivière-Bleue,Municipalité de Rivière-Bleue,Municipality of Rivière-Bleue,FALSE,"""""",Rivière-Bleue,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13030,13030,AdministrativeArea,Saint-Eusèbe,Saint-Eusèbe,Municipalité de Saint-Eusèbe,Municipality of Saint-Eusèbe,FALSE,"""""",Saint-Eusèbe,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13040,13040,AdministrativeArea,Saint-Juste-du-Lac,Saint-Juste-du-Lac,Municipalité de Saint-Juste-du-Lac,Municipality of Saint-Juste-du-Lac,FALSE,"""""",Saint-Juste-du-Lac,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13045,13045,AdministrativeArea,Auclair,Auclair,Municipalité de Auclair,Municipality of Auclair,FALSE,"""""",Auclair,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13050,13050,AdministrativeArea,Lejeune,Lejeune,Municipalité de Lejeune,Municipality of Lejeune,FALSE,"""""",Lejeune,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13055,13055,AdministrativeArea,Biencourt,Biencourt,Municipalité de Biencourt,Municipality of Biencourt,FALSE,"""""",Biencourt,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13062,13062,AdministrativeArea,Lac-des-Aigles,Lac-des-Aigles,Ville de Lac-des-Aigles,Town of Lac-des-Aigles,FALSE,"""""",Lac-des-Aigles,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13065,13065,AdministrativeArea,Saint-Michel-du-Squatec,Saint-Michel-du-Squatec,Municipalité de Saint-Michel-du-Squatec,Municipality of Saint-Michel-du-Squatec,FALSE,"""""",Saint-Michel-du-Squatec,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13073,13073,AdministrativeArea,Témiscouata-sur-le-Lac,Témiscouata-sur-le-Lac,Ville de Témiscouata-sur-le-Lac,Town of Témiscouata-sur-le-Lac,FALSE,"""""",Témiscouata-sur-le-Lac,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13075,13075,AdministrativeArea,Saint-Pierre-de-Lamy,Saint-Pierre-de-Lamy,Municipalité de Saint-Pierre-de-Lamy,Municipality of Saint-Pierre-de-Lamy,FALSE,"""""",Saint-Pierre-de-Lamy,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13080,13080,AdministrativeArea,Saint-Louis-du-Ha! Ha!,Saint-Louis-du-Ha! Ha!,Municipalité de Saint-Louis-du-Ha! Ha!,Municipality of Saint-Louis-du-Ha! Ha!,FALSE,"""""",Saint-Louis-du-Ha! Ha!,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13085,13085,AdministrativeArea,Saint-Elzéar-de-Témiscouata,Saint-Elzéar-de-Témiscouata,Municipalité de Saint-Elzéar-de-Témiscouata,Municipality of Saint-Elzéar-de-Témiscouata,FALSE,"""""",Saint-Elzéar-de-Témiscouata,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13090,13090,AdministrativeArea,Saint-Honoré-de-Témiscouata,Saint-Honoré-de-Témiscouata,Municipalité de Saint-Honoré-de-Témiscouata,Municipality of Saint-Honoré-de-Témiscouata,FALSE,"""""",Saint-Honoré-de-Témiscouata,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13095,13095,AdministrativeArea,Pohénégamook,Pohénégamook,Ville de Pohénégamook,Town of Pohénégamook,FALSE,"""""",Pohénégamook,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-13100,13100,AdministrativeArea,Saint-Athanase,Saint-Athanase,Municipalité de Saint-Athanase,Municipality of Saint-Athanase,FALSE,"""""",Saint-Athanase,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14005,14005,AdministrativeArea,Mont-Carmel,Mont-Carmel,Municipalité de Mont-Carmel,Municipality of Mont-Carmel,FALSE,"""""",Mont-Carmel,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14010,14010,AdministrativeArea,Saint-Bruno-de-Kamouraska,Saint-Bruno-de-Kamouraska,Municipalité de Saint-Bruno-de-Kamouraska,Municipality of Saint-Bruno-de-Kamouraska,FALSE,"""""",Saint-Bruno-de-Kamouraska,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14018,14018,AdministrativeArea,Saint-Pascal,Saint-Pascal,Ville de Saint-Pascal,Town of Saint-Pascal,FALSE,"""""",Saint-Pascal,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14025,14025,AdministrativeArea,Sainte-Hélène-de-Kamouraska,Sainte-Hélène-de-Kamouraska,Municipalité de Sainte-Hélène-de-Kamouraska,Municipality of Sainte-Hélène-de-Kamouraska,FALSE,"""""",Sainte-Hélène-de-Kamouraska,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14030,14030,AdministrativeArea,Saint-Joseph-de-Kamouraska,Saint-Joseph-de-Kamouraska,Municipalité de Saint-Joseph-de-Kamouraska,Municipality of Saint-Joseph-de-Kamouraska,FALSE,"""""",Saint-Joseph-de-Kamouraska,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14025,14035,AdministrativeArea,Saint-Alexandre-de-Kamouraska,Saint-Alexandre-de-Kamouraska,Municipalité de Saint-Alexandre-de-Kamouraska,Municipality of Saint-Alexandre-de-Kamouraska,FALSE,"""""",Saint-Alexandre-de-Kamouraska,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14040,14040,AdministrativeArea,Saint-André-de-Kamouraska,Saint-André-de-Kamouraska,Municipalité de Saint-André-de-Kamouraska,Municipality of Saint-André-de-Kamouraska,FALSE,"""""",Saint-André-de-Kamouraska,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14045,14045,AdministrativeArea,,Saint-Germain-de-Kamouraska,Municipalité de Saint-Germain-de-Kamouraska,Municipality of Saint-Germain-de-Kamouraska,FALSE,"""""",Saint-Germain-de-Kamouraska,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14050,14050,AdministrativeArea,Kamouraska,Kamouraska,Municipalité de Kamouraska,Municipality of Kamouraska,FALSE,"""""",Kamouraska,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14055,14055,AdministrativeArea,Saint-Denis-De La Bouteillerie,Saint-Denis-De La Bouteillerie,Municipalité de Saint-Denis-De La Bouteillerie,Municipality of Saint-Denis-De La Bouteillerie,FALSE,"""""",Saint-Denis-De La Bouteillerie,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14060,14060,AdministrativeArea,Saint-Philippe-de-Néri,Saint-Philippe-de-Néri,Municipalité de Saint-Philippe-de-Néri,Municipality of Saint-Philippe-de-Néri,FALSE,"""""",Saint-Philippe-de-Néri,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14065,14065,AdministrativeArea,Rivière-Ouelle,Rivière-Ouelle,Municipalité de Rivière-Ouelle,Municipality of Rivière-Ouelle,FALSE,"""""",Rivière-Ouelle,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14070,14070,AdministrativeArea,Saint-Pacôme,Saint-Pacôme,Municipalité de Saint-Pacôme,Municipality of Saint-Pacôme,FALSE,"""""",Saint-Pacôme,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14075,14075,AdministrativeArea,Saint-Gabriel-Lalemant,Saint-Gabriel-Lalemant,Municipalité de Saint-Gabriel-Lalemant,Municipality of Saint-Gabriel-Lalemant,FALSE,"""""",Saint-Gabriel-Lalemant,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14080,14080,AdministrativeArea,Saint-Onésime-d'Ixworth,Saint-Onésime-d'Ixworth,Municipalité de Saint-Onésime-d'Ixworth,Municipality of Saint-Onésime-d'Ixworth,FALSE,"""""",Saint-Onésime-d'Ixworth,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14085,14085,AdministrativeArea,La Pocatière,La Pocatière,Ville de La Pocatière,Town of La Pocatière,FALSE,"""""",La Pocatière,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14090,14090,AdministrativeArea,Sainte-Anne-de-la-Pocatière,Sainte-Anne-de-la-Pocatière,Municipalité de Sainte-Anne-de-la-Pocatière,Municipality of Sainte-Anne-de-la-Pocatière,FALSE,"""""",Sainte-Anne-de-la-Pocatière,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14902,14902,AdministrativeArea,Picard,Picard,Picard,Picard,FALSE,"""""",Picard,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-14904,14904,AdministrativeArea,Petit-Lac-Sainte-Anne,Petit-Lac-Sainte-Anne,Petit-Lac-Sainte-Anne,Petit-Lac-Sainte-Anne,FALSE,"""""",Petit-Lac-Sainte-Anne,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-15005,15005,AdministrativeArea,Saint-Irénée,Saint-Irénée,Municipalité de Saint-Irénée,Municipality of Saint-Irénée,FALSE,"""""",Saint-Irénée,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-15013,15013,AdministrativeArea,La Malbaie,La Malbaie,Ville de La Malbaie,Town of La Malbaie,FALSE,"""""",La Malbaie,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-15025,15025,AdministrativeArea,Notre-Dame-des-Monts,Notre-Dame-des-Monts,Municipalité de Notre-Dame-des-Monts,Municipality of Notre-Dame-des-Monts,FALSE,"""""",Notre-Dame-des-Monts,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-15030,15030,AdministrativeArea,Saint-Aimé-des-Lacs,Saint-Aimé-des-Lacs,Municipalité de Saint-Aimé-des-Lacs,Municipality of Saint-Aimé-des-Lacs,FALSE,"""""",Saint-Aimé-des-Lacs,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-15035,15035,AdministrativeArea,Clermont,Clermont,Ville de Clermont,Town of Clermont,FALSE,"""""",Clermont,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-15058,15058,AdministrativeArea,Saint-Siméon,Saint-Siméon,Municipalité de Saint-Siméon,Municipality of Saint-Siméon,FALSE,"""""",Saint-Siméon,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-15065,15065,AdministrativeArea,Baie-Sainte-Catherine,Baie-Sainte-Catherine,Municipalité de Baie-Sainte-Catherine,Municipality of Baie-Sainte-Catherine,FALSE,"""""",Baie-Sainte-Catherine,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-15902,15902,AdministrativeArea,Mont-Élie,Mont-Élie,Mont-Élie,Mont-Élie,FALSE,"""""",Mont-Élie,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-15904,15904,AdministrativeArea,Sagard,Sagard,Sagard,Sagard,FALSE,"""""",Sagard,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-16005,16005,AdministrativeArea,Petite-Rivière-Saint-François,Petite-Rivière-Saint-François,Municipalité de Petite-Rivière-Saint-François,Municipality of Petite-Rivière-Saint-François,FALSE,"""""",Petite-Rivière-Saint-François,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-16013,16013,AdministrativeArea,Baie-Saint-Paul,Baie-Saint-Paul,Ville de Baie-Saint-Paul,Town of Baie-Saint-Paul,FALSE,"""""",Baie-Saint-Paul,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-16023,16023,AdministrativeArea,L'Isle-aux-Coudres,L'Isle-aux-Coudres,Municipalité de L'Isle-aux-Coudres,Municipality of L'Isle-aux-Coudres,FALSE,"""""",L'Isle-aux-Coudres,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-16048,16048,AdministrativeArea,Les Éboulements,Les Éboulements,Municipalité de Les Éboulements,Municipality of Les Éboulements,FALSE,"""""",Les Éboulements,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-16050,16050,AdministrativeArea,Saint-Hilarion,Saint-Hilarion,Municipalité de Saint-Hilarion,Municipality of Saint-Hilarion,FALSE,"""""",Saint-Hilarion,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-16055,16055,AdministrativeArea,Saint-Urbain,Saint-Urbain,Municipalité de Saint-Urbain,Municipality of Saint-Urbain,FALSE,"""""",Saint-Urbain,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-16902,16902,AdministrativeArea,Lac-Pikauba,Lac-Pikauba,Lac-Pikauba,Lac-Pikauba,FALSE,"""""",Lac-Pikauba,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-17005,17005,AdministrativeArea,Saint-Omer,Saint-Omer,Municipalité de Saint-Omer,Municipality of Saint-Omer,FALSE,"""""",Saint-Omer,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-17010,17010,AdministrativeArea,Saint-Pamphile,Saint-Pamphile,Ville de Saint-Pamphile,Town of Saint-Pamphile,FALSE,"""""",Saint-Pamphile,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-17015,17015,AdministrativeArea,Saint-Adalbert,Saint-Adalbert,Municipalité de Saint-Adalbert,Municipality of Saint-Adalbert,FALSE,"""""",Saint-Adalbert,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-17020,17020,AdministrativeArea,Saint-Marcel,Saint-Marcel,Municipalité de Saint-Marcel,Municipality of Saint-Marcel,FALSE,"""""",Saint-Marcel,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-17025,17025,AdministrativeArea,Sainte-Félicité,Sainte-Félicité,Municipalité de Sainte-Félicité,Municipality of Sainte-Félicité,FALSE,"""""",Sainte-Félicité,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-17030,17030,AdministrativeArea,Sainte-Perpétue,Sainte-Perpétue,Municipalité de Sainte-Perpétue,Municipality of Sainte-Perpétue,FALSE,"""""",Sainte-Perpétue,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-17035,17035,AdministrativeArea,Tourville,Tourville,Municipalité de Tourville,Municipality of Tourville,FALSE,"""""",Tourville,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-17040,17040,AdministrativeArea,Saint-Damase-de-L'Islet,Saint-Damase-de-L'Islet,Municipalité de Saint-Damase-de-L'Islet,Municipality of Saint-Damase-de-L'Islet,FALSE,"""""",Saint-Damase-de-L'Islet,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-17045,17045,AdministrativeArea,Saint-Cyrille-de-Lessard,Saint-Cyrille-de-Lessard,Municipalité de Saint-Cyrille-de-Lessard,Municipality of Saint-Cyrille-de-Lessard,FALSE,"""""",Saint-Cyrille-de-Lessard,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-17055,17055,AdministrativeArea,Saint-Aubert,Saint-Aubert,Municipalité de Saint-Aubert,Municipality of Saint-Aubert,FALSE,"""""",Saint-Aubert,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-17060,17060,AdministrativeArea,Sainte-Louise,Sainte-Louise,Municipalité de Sainte-Louise,Municipality of Sainte-Louise,FALSE,"""""",Sainte-Louise,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-17065,17065,AdministrativeArea,Saint-Roch-des-Aulnaies,Saint-Roch-des-Aulnaies,Municipalité de Saint-Roch-des-Aulnaies,Municipality of Saint-Roch-des-Aulnaies,FALSE,"""""",Saint-Roch-des-Aulnaies,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-17070,17070,AdministrativeArea,Saint-Jean-Port-Joli,Saint-Jean-Port-Joli,Municipalité de Saint-Jean-Port-Joli,Municipality of Saint-Jean-Port-Joli,FALSE,"""""",Saint-Jean-Port-Joli,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-17078,17078,AdministrativeArea,L'Islet,L'Islet,Municipalité de L'Islet,Municipality of L'Islet,FALSE,"""""",L'Islet,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-18005,18005,AdministrativeArea,Saint-Just-de-Bretenières,Saint-Just-de-Bretenières,Municipalité de Saint-Just-de-Bretenières,Municipality of Saint-Just-de-Bretenières,FALSE,"""""",Saint-Just-de-Bretenières,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-18010,18010,AdministrativeArea,Lac-Frontière,Lac-Frontière,Municipalité de Lac-Frontière,Municipality of Lac-Frontière,FALSE,"""""",Lac-Frontière,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-18015,18015,AdministrativeArea,Saint-Fabien-de-Panet,Saint-Fabien-de-Panet,Municipalité de Saint-Fabien-de-Panet,Municipality of Saint-Fabien-de-Panet,FALSE,"""""",Saint-Fabien-de-Panet,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-18020,18020,AdministrativeArea,Sainte-Lucie-de-Beauregard,Sainte-Lucie-de-Beauregard,Municipalité de Sainte-Lucie-de-Beauregard,Municipality of Sainte-Lucie-de-Beauregard,FALSE,"""""",Sainte-Lucie-de-Beauregard,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-18025,18025,AdministrativeArea,Sainte-Apolline-de-Patton,Sainte-Apolline-de-Patton,Municipalité de Sainte-Apolline-de-Patton,Municipality of Sainte-Apolline-de-Patton,FALSE,"""""",Sainte-Apolline-de-Patton,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-18030,18030,AdministrativeArea,Saint-Paul-de-Montminy,Saint-Paul-de-Montminy,Municipalité de Saint-Paul-de-Montminy,Municipality of Saint-Paul-de-Montminy,FALSE,"""""",Saint-Paul-de-Montminy,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-18035,18035,AdministrativeArea,Sainte-Euphémie-sur-Rivière-du-Sud,Sainte-Euphémie-sur-Rivière-du-Sud,Municipalité de Sainte-Euphémie-sur-Rivière-du-Sud,Municipality of Sainte-Euphémie-sur-Rivière-du-Sud,FALSE,"""""",Sainte-Euphémie-sur-Rivière-du-Sud,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-18040,18040,AdministrativeArea,Notre-Dame-du-Rosaire,Notre-Dame-du-Rosaire,Municipalité de Notre-Dame-du-Rosaire,Municipality of Notre-Dame-du-Rosaire,FALSE,"""""",Notre-Dame-du-Rosaire,QC,"""""",CAN,2025-03-27T15:00:00-04:00
VILLE-18045,18045,AdministrativeArea,Cap-Saint-Ignace,Cap-Saint-Ignace,Municipalité de Cap-Saint-Ignace,Municipality of Cap-Saint-Ignace,FALSE,"""""",Cap-Saint-Ignace,QC,"""""",CAN,2025-03-27T15:00:00-04:00
